cliente_id,edad,meses_cliente,gasto_mensual_promedio,frecuencia_compra_mensual,tickets_soporte,categoria_preferida,region,ultima_compra_dias,se_queda
CLI-01126,39,4,357260,0.1,1,Laptops Compactas,Biobío,21,1
CLI-01127,22,14,264428,0.19,2,Laptops Compactas,Araucanía,60,1
CLI-01128,32,69,167960,0.1,0,ThinkPad Business,Valparaíso,44,1
CLI-01129,38,23,500374,0.5,0,Laptops Compactas,Biobío,14,1
CLI-01130,18,7,292411,1.77,1,Laptops Vintage,Araucanía,5,1
CLI-01131,36,13,52536,1.24,0,ThinkPad Business,Biobío,4,0
CLI-01132,41,36,128240,1.26,0,ThinkPad Business,Biobío,19,1
CLI-01133,18,9,102822,0.1,2,Laptops Compactas,Metropolitana,1,0
CLI-01134,37,15,121093,0.47,1,Laptops Vintage,Metropolitana,18,1
CLI-01135,18,19,127599,0.28,0,Laptops Compactas,Metropolitana,103,0
CLI-01136,37,6,234926,0.65,0,Laptops Vintage,Valparaíso,93,0
CLI-01137,42,51,109118,0.1,0,Tarjetas Gráficas,Metropolitana,2,1
CLI-01138,28,50,77281,0.56,0,Mini PCs / SBC,Biobío,24,1
CLI-01139,42,3,35524,0.1,2,Tarjetas Gráficas,Valparaíso,28,1
CLI-01140,38,18,69985,3.42,0,Tarjetas Gráficas,Biobío,12,1
CLI-01141,25,89,141098,0.35,2,Laptops Compactas,Valparaíso,16,1
CLI-01142,31,10,76915,0.76,1,Tarjetas Gráficas,Metropolitana,18,1
CLI-01143,31,109,273330,0.1,0,Laptops Vintage,Metropolitana,36,1
CLI-01144,31,8,99325,0.12,0,Laptops Compactas,Antofagasta,14,1
CLI-01145,18,74,132575,0.14,0,Laptops Compactas,Metropolitana,7,1
CLI-01146,38,50,20836,0.51,1,ThinkPad Business,Metropolitana,27,0
CLI-01147,43,40,116579,1.09,0,Laptops Vintage,Metropolitana,4,1
CLI-01148,47,4,222640,0.71,0,Laptops Vintage,Biobío,35,1
CLI-01149,34,61,152281,0.17,2,ThinkPad Business,Araucanía,1,1
CLI-01150,22,50,60553,2.02,0,Tarjetas Gráficas,Metropolitana,1,1
CLI-01151,61,45,65136,1.89,0,Mini PCs / SBC,Antofagasta,85,1
CLI-01152,26,30,340222,1.04,0,ThinkPad Business,Metropolitana,7,1
CLI-01153,42,33,216225,0.1,0,Mini PCs / SBC,Biobío,25,0
CLI-01154,31,50,192578,0.52,2,Tarjetas Gráficas,Antofagasta,14,0
CLI-01155,37,99,448896,0.25,1,Mini PCs / SBC,Valparaíso,24,1
CLI-01156,35,38,416480,0.1,1,Tarjetas Gráficas,Biobío,4,1
CLI-01157,24,78,91893,1.97,0,Mini PCs / SBC,Biobío,33,1
CLI-01158,18,33,38358,0.85,2,Laptops Vintage,Valparaíso,23,1
CLI-01159,36,18,35456,1.83,0,Mini PCs / SBC,Valparaíso,34,0
CLI-01160,32,8,212705,1.02,1,Mini PCs / SBC,Metropolitana,1,1
CLI-01161,25,52,223560,0.12,0,ThinkPad Business,Araucanía,4,1
CLI-01162,18,7,169402,1.04,0,Mini PCs / SBC,Araucanía,27,1
CLI-01163,22,48,217595,0.1,0,Laptops Compactas,Antofagasta,16,1
CLI-01164,43,34,102423,0.74,1,ThinkPad Business,Valparaíso,136,1
CLI-01165,38,18,148154,1.43,0,Laptops Compactas,Araucanía,2,1
CLI-01166,40,71,389162,0.23,1,Mini PCs / SBC,Metropolitana,6,1
CLI-01167,37,19,65662,0.26,0,Tarjetas Gráficas,Biobío,3,1
CLI-01168,26,10,268789,0.15,1,Laptops Compactas,Antofagasta,52,1
CLI-01169,35,5,183284,0.1,1,ThinkPad Business,Antofagasta,36,1
CLI-01170,40,13,164576,2.62,1,Laptops Compactas,Biobío,22,1
CLI-01171,42,3,42783,0.81,0,Mini PCs / SBC,Antofagasta,324,0
CLI-01172,29,9,194132,0.33,0,Laptops Compactas,Biobío,4,1
CLI-01173,52,3,86560,0.11,0,Laptops Vintage,Metropolitana,85,0
CLI-01174,18,74,171625,0.43,2,ThinkPad Business,Biobío,39,1
CLI-01175,27,12,195590,0.5,0,Laptops Compactas,Antofagasta,34,1
CLI-01176,31,20,155380,1.29,1,Laptops Vintage,Metropolitana,7,1
CLI-01177,18,15,325124,0.3,0,Laptops Vintage,Metropolitana,37,1
CLI-01178,21,10,96136,2.38,0,Laptops Vintage,Biobío,12,1
CLI-01179,18,7,155050,0.38,0,Laptops Compactas,Metropolitana,109,1
CLI-01180,42,3,98430,0.1,1,Tarjetas Gráficas,Metropolitana,13,1
CLI-01181,25,18,283158,0.71,0,Mini PCs / SBC,Metropolitana,18,1
CLI-01182,41,10,44472,0.11,0,Tarjetas Gráficas,Metropolitana,82,1
CLI-01183,35,103,306436,0.92,0,Mini PCs / SBC,Biobío,229,0
CLI-01184,34,14,140953,0.31,3,Laptops Compactas,Araucanía,1,1
CLI-01185,18,4,218850,1.21,2,Laptops Vintage,Valparaíso,3,1
CLI-01186,32,36,49450,2.89,1,ThinkPad Business,Valparaíso,152,1
CLI-01187,34,4,220325,0.41,0,Laptops Vintage,Metropolitana,27,1
CLI-01188,30,44,75830,0.43,2,Mini PCs / SBC,Araucanía,44,1
CLI-01189,32,38,266681,1.76,2,Tarjetas Gráficas,Metropolitana,58,1
CLI-01190,50,4,195238,0.41,1,ThinkPad Business,Metropolitana,7,1
CLI-01191,30,60,258098,0.1,0,ThinkPad Business,Metropolitana,61,1
CLI-01192,29,21,210414,3.47,0,Tarjetas Gráficas,Metropolitana,8,1
CLI-01193,38,42,80832,0.46,2,Laptops Vintage,Biobío,16,1
CLI-01194,26,11,174779,0.25,1,Laptops Compactas,Valparaíso,2,1
CLI-01195,32,39,263723,0.68,0,Tarjetas Gráficas,Antofagasta,5,1
CLI-01196,31,7,109433,0.24,0,Mini PCs / SBC,Biobío,125,1
CLI-01197,36,4,119948,0.11,0,ThinkPad Business,Antofagasta,1,1
CLI-01198,43,34,76144,0.14,2,Laptops Compactas,Metropolitana,28,1
CLI-01199,51,32,202349,0.38,2,Laptops Compactas,Antofagasta,88,1
CLI-01200,33,12,89937,0.11,1,Mini PCs / SBC,Metropolitana,10,1
CLI-01201,35,12,110487,0.31,0,Laptops Compactas,Metropolitana,14,1
CLI-01202,40,11,89900,0.77,3,Tarjetas Gráficas,Biobío,77,1
CLI-01203,47,10,106168,0.33,0,Laptops Compactas,Metropolitana,58,0
CLI-01204,24,52,44292,0.1,0,Laptops Compactas,Valparaíso,32,1
CLI-01205,31,34,272061,1.4,0,Laptops Compactas,Antofagasta,61,1
CLI-01206,43,15,294979,1.41,1,Mini PCs / SBC,Metropolitana,13,1
CLI-01207,32,21,121323,0.4,1,Laptops Compactas,Araucanía,25,1
CLI-01208,24,33,219000,0.51,2,Laptops Vintage,Araucanía,19,1
CLI-01209,38,10,45802,0.61,2,Laptops Vintage,Metropolitana,28,0
CLI-01210,36,22,52989,0.1,2,ThinkPad Business,Metropolitana,2,0
CLI-01211,28,12,74259,0.22,2,Laptops Vintage,Metropolitana,105,0
CLI-01212,32,12,152367,1.48,1,ThinkPad Business,Biobío,43,0
CLI-01213,26,101,436621,0.23,0,Laptops Compactas,Araucanía,67,1
CLI-01214,47,19,60916,1.18,0,ThinkPad Business,Valparaíso,13,1
CLI-01215,48,10,72698,1.11,0,Laptops Vintage,Valparaíso,53,1
CLI-01216,32,18,63856,0.1,1,Laptops Compactas,Metropolitana,81,0
CLI-01217,45,6,537672,0.1,1,Mini PCs / SBC,Biobío,1,1
CLI-01218,38,13,109849,2.99,0,Laptops Compactas,Biobío,63,1
CLI-01219,18,8,176390,0.54,0,Laptops Vintage,Biobío,30,1
CLI-01220,26,33,107564,0.32,1,Laptops Compactas,Antofagasta,67,0
CLI-01221,43,39,252798,2.22,0,Laptops Compactas,Metropolitana,39,1
CLI-01222,43,14,23669,0.89,0,Laptops Compactas,Biobío,90,0
CLI-01223,26,42,154491,0.11,0,Mini PCs / SBC,Antofagasta,10,1
CLI-01224,27,17,76488,0.1,3,Laptops Vintage,Metropolitana,125,0
CLI-01225,32,11,166813,0.38,0,Tarjetas Gráficas,Antofagasta,197,0
CLI-01226,41,44,286667,0.21,1,Laptops Compactas,Metropolitana,146,1
CLI-01227,40,25,119544,0.48,0,Mini PCs / SBC,Metropolitana,64,1
CLI-01228,40,85,138677,0.75,1,Laptops Compactas,Araucanía,22,1
CLI-01229,31,13,51376,0.49,0,Laptops Vintage,Metropolitana,2,1
CLI-01230,29,19,197206,0.47,1,ThinkPad Business,Valparaíso,207,1
CLI-01231,35,25,93152,0.98,0,ThinkPad Business,Valparaíso,66,1
CLI-01232,48,5,71164,2.42,0,Laptops Compactas,Valparaíso,15,1
CLI-01233,45,66,47080,0.36,1,Laptops Vintage,Metropolitana,4,1
CLI-01234,53,39,335541,0.79,1,Tarjetas Gráficas,Metropolitana,123,1
CLI-01235,20,38,82016,1.15,1,Laptops Vintage,Metropolitana,33,0
CLI-01236,18,5,133144,0.74,0,Mini PCs / SBC,Araucanía,6,1
CLI-01237,43,56,143155,0.1,1,Laptops Vintage,Metropolitana,11,1
CLI-01238,33,32,200841,0.1,1,Mini PCs / SBC,Metropolitana,22,0
CLI-01239,27,12,78792,1.78,2,ThinkPad Business,Metropolitana,18,1
CLI-01240,27,58,163664,0.1,2,Mini PCs / SBC,Araucanía,29,0
CLI-01241,46,3,185879,1.63,0,Laptops Compactas,Metropolitana,104,0
CLI-01242,24,11,226297,0.44,1,Laptops Vintage,Valparaíso,1,1
CLI-01243,37,15,217726,0.2,0,ThinkPad Business,Antofagasta,70,1
CLI-01244,27,23,31241,2.86,1,Laptops Compactas,Antofagasta,106,0
CLI-01245,20,7,61138,1.11,0,Laptops Vintage,Araucanía,40,0
CLI-01246,18,4,91633,0.81,1,Laptops Compactas,Antofagasta,39,0
CLI-01247,44,18,30882,0.62,1,Mini PCs / SBC,Valparaíso,24,1
CLI-01248,46,64,147566,0.3,0,ThinkPad Business,Biobío,72,1
CLI-01249,22,26,187882,0.12,0,Laptops Vintage,Metropolitana,70,1
CLI-01250,23,32,110491,1.46,0,Tarjetas Gráficas,Antofagasta,51,1
CLI-01251,18,39,126594,0.35,2,Mini PCs / SBC,Araucanía,7,0
CLI-01252,25,13,186984,1.59,0,Mini PCs / SBC,Metropolitana,167,0
CLI-01253,27,8,217565,1.1,0,Tarjetas Gráficas,Metropolitana,18,1
CLI-01254,35,80,300964,1.29,1,Mini PCs / SBC,Biobío,24,1
CLI-01255,22,24,79737,0.15,0,Mini PCs / SBC,Antofagasta,14,1
CLI-01256,34,13,144195,2.52,0,Mini PCs / SBC,Valparaíso,14,1
CLI-01257,27,104,359324,0.7,0,Laptops Vintage,Biobío,15,1
CLI-01258,37,11,96083,0.86,0,Laptops Compactas,Metropolitana,47,0
CLI-01259,43,4,103246,0.1,1,Tarjetas Gráficas,Antofagasta,9,0
CLI-01260,18,7,19279,1.47,1,Mini PCs / SBC,Metropolitana,63,0
CLI-01261,45,31,247518,0.13,0,Mini PCs / SBC,Valparaíso,57,1
CLI-01262,27,53,186749,1.68,0,Laptops Vintage,Biobío,31,1
CLI-01263,31,21,88520,0.43,0,Laptops Compactas,Araucanía,112,0
CLI-01264,28,75,132350,0.3,0,ThinkPad Business,Biobío,62,1
CLI-01265,18,22,183750,2.46,0,ThinkPad Business,Metropolitana,12,1
CLI-01266,30,10,181367,0.56,1,ThinkPad Business,Araucanía,18,1
CLI-01267,26,108,181822,2.68,1,Mini PCs / SBC,Valparaíso,16,1
CLI-01268,38,32,235046,0.54,1,ThinkPad Business,Biobío,4,1
CLI-01269,34,36,49084,0.54,1,Laptops Vintage,Metropolitana,1,0
CLI-01270,45,44,106759,0.48,0,ThinkPad Business,Metropolitana,24,1
CLI-01271,40,12,194017,1.62,0,Tarjetas Gráficas,Biobío,12,1
CLI-01272,41,11,81229,0.14,2,ThinkPad Business,Metropolitana,52,1
CLI-01273,46,26,95417,0.23,1,Laptops Vintage,Araucanía,2,1
CLI-01274,21,22,70173,0.1,0,Mini PCs / SBC,Antofagasta,61,1
CLI-01275,33,3,85831,1.0,0,Tarjetas Gráficas,Metropolitana,179,0
CLI-01276,33,6,59817,0.66,1,Mini PCs / SBC,Metropolitana,28,1
CLI-01277,35,7,394145,0.76,0,ThinkPad Business,Biobío,61,1
CLI-01278,42,19,47466,1.48,1,ThinkPad Business,Biobío,90,1
CLI-01279,34,6,110866,1.51,1,Laptops Compactas,Valparaíso,68,1
CLI-01280,27,20,205801,1.23,3,Laptops Vintage,Metropolitana,88,1
CLI-01281,30,77,230691,1.2,0,Tarjetas Gráficas,Metropolitana,2,1
CLI-01282,28,21,154804,0.14,0,Laptops Vintage,Metropolitana,6,0
CLI-01283,42,28,92137,2.78,0,ThinkPad Business,Antofagasta,98,0
CLI-01284,33,9,120574,0.21,0,ThinkPad Business,Valparaíso,59,1
CLI-01285,38,4,68881,0.14,1,Tarjetas Gráficas,Biobío,96,1
CLI-01286,18,84,213721,0.43,2,ThinkPad Business,Antofagasta,17,1
CLI-01287,45,101,127998,0.84,1,Tarjetas Gráficas,Araucanía,79,1
CLI-01288,23,28,77601,1.47,1,Laptops Vintage,Metropolitana,66,1
CLI-01289,29,120,71634,0.78,2,Mini PCs / SBC,Biobío,164,0
CLI-01290,57,4,203712,1.66,0,Tarjetas Gráficas,Araucanía,49,1
CLI-01291,19,19,132770,0.1,2,Tarjetas Gráficas,Araucanía,41,0
CLI-01292,33,7,72518,0.42,1,Tarjetas Gráficas,Metropolitana,13,1
CLI-01293,32,14,304863,1.86,2,ThinkPad Business,Valparaíso,62,1
CLI-01294,41,60,65255,1.36,2,Laptops Vintage,Valparaíso,36,0
CLI-01295,41,6,219559,0.32,0,Mini PCs / SBC,Biobío,38,0
CLI-01296,46,13,200574,1.14,0,ThinkPad Business,Metropolitana,42,1
CLI-01297,26,13,72644,0.23,1,Laptops Compactas,Metropolitana,44,0
CLI-01298,23,3,223767,0.1,0,ThinkPad Business,Valparaíso,76,1
CLI-01299,24,17,289239,0.4,2,ThinkPad Business,Araucanía,61,1
CLI-01300,22,9,273388,0.27,0,Laptops Compactas,Metropolitana,12,1
CLI-01301,33,20,94195,0.65,0,ThinkPad Business,Biobío,46,1
CLI-01302,18,5,136184,0.18,2,Laptops Vintage,Araucanía,31,0
CLI-01303,35,9,102812,1.12,0,Laptops Compactas,Araucanía,10,1
CLI-01304,18,28,294804,2.15,0,Mini PCs / SBC,Biobío,59,1
CLI-01305,21,52,107802,0.77,0,Tarjetas Gráficas,Metropolitana,19,1
CLI-01306,27,4,122248,0.66,0,Mini PCs / SBC,Metropolitana,25,1
CLI-01307,25,69,138560,2.26,0,Laptops Compactas,Metropolitana,21,1
CLI-01308,27,13,124348,1.07,2,ThinkPad Business,Biobío,21,0
CLI-01309,47,5,84163,0.13,1,Laptops Compactas,Biobío,16,0
CLI-01310,25,23,53672,0.13,1,ThinkPad Business,Metropolitana,13,1
CLI-01311,25,29,186979,2.1,2,Laptops Compactas,Metropolitana,110,0
CLI-01312,28,4,134371,0.33,0,Mini PCs / SBC,Valparaíso,22,1
CLI-01313,61,40,37063,0.15,0,Laptops Vintage,Metropolitana,29,1
CLI-01314,41,45,89626,0.41,0,ThinkPad Business,Biobío,21,1
CLI-01315,34,38,107458,0.22,0,Laptops Vintage,Biobío,43,1
CLI-01316,49,5,56732,0.25,0,Tarjetas Gráficas,Biobío,32,0
CLI-01317,30,4,225482,0.62,1,Tarjetas Gráficas,Biobío,44,1
CLI-01318,31,37,49606,0.1,0,Tarjetas Gráficas,Metropolitana,114,1
CLI-01319,37,43,363777,1.44,3,Tarjetas Gráficas,Metropolitana,61,1
CLI-01320,32,7,191793,0.34,0,Tarjetas Gráficas,Metropolitana,3,1
CLI-01321,27,7,66472,1.15,1,Tarjetas Gráficas,Araucanía,32,1
CLI-01322,22,34,177622,0.25,1,Laptops Compactas,Araucanía,107,0
CLI-01323,50,57,296304,1.16,1,ThinkPad Business,Valparaíso,87,1
CLI-01324,32,4,212887,0.1,0,ThinkPad Business,Metropolitana,4,1
CLI-01325,30,20,152322,0.43,0,Mini PCs / SBC,Biobío,20,1
CLI-01326,35,5,122051,0.32,3,Laptops Compactas,Metropolitana,25,0
CLI-01327,44,13,146263,1.0,0,Mini PCs / SBC,Biobío,39,1
CLI-01328,33,64,100146,0.2,2,Mini PCs / SBC,Valparaíso,134,1
CLI-01329,48,52,182086,1.52,0,Mini PCs / SBC,Antofagasta,30,1
CLI-01330,41,26,85637,0.7,0,Mini PCs / SBC,Metropolitana,189,1
CLI-01331,51,5,117471,0.18,2,Laptops Compactas,Biobío,18,0
CLI-01332,56,17,167516,0.43,0,Tarjetas Gráficas,Valparaíso,37,0
CLI-01333,35,40,151506,1.38,1,Laptops Compactas,Biobío,20,1
CLI-01334,38,11,368136,0.21,1,ThinkPad Business,Antofagasta,16,1
CLI-01335,38,22,171902,0.46,0,Laptops Vintage,Metropolitana,26,1
CLI-01336,27,29,75933,2.59,1,Laptops Compactas,Antofagasta,49,1
CLI-01337,22,31,128537,3.36,1,Mini PCs / SBC,Biobío,61,1
CLI-01338,36,8,102088,0.23,0,Tarjetas Gráficas,Valparaíso,111,0
CLI-01339,37,3,88678,0.1,0,Tarjetas Gráficas,Valparaíso,39,1
CLI-01340,57,16,75647,0.1,1,Laptops Vintage,Biobío,92,1
CLI-01341,20,7,195933,0.13,3,Laptops Compactas,Valparaíso,53,1
CLI-01342,38,23,58441,0.43,0,Laptops Compactas,Valparaíso,136,0
CLI-01343,36,20,250707,1.01,2,ThinkPad Business,Araucanía,121,0
CLI-01344,24,51,248576,1.53,2,Laptops Compactas,Biobío,5,1
CLI-01345,31,120,387889,0.78,0,Laptops Compactas,Valparaíso,30,1
CLI-01346,28,14,165259,0.62,0,Laptops Vintage,Metropolitana,31,1
CLI-01347,35,39,124454,0.53,1,ThinkPad Business,Biobío,51,1
CLI-01348,53,8,188655,1.32,0,Laptops Vintage,Biobío,55,1
CLI-01349,42,63,117825,1.8,0,Laptops Vintage,Araucanía,108,1
CLI-01350,49,27,36329,0.36,1,ThinkPad Business,Araucanía,57,1
CLI-01351,38,18,146723,0.92,0,Laptops Vintage,Valparaíso,38,1
CLI-01352,49,94,45351,0.77,1,Laptops Vintage,Metropolitana,1,1
CLI-01353,42,17,163347,0.34,2,Mini PCs / SBC,Metropolitana,13,0
CLI-01354,47,49,94458,0.14,0,Laptops Vintage,Valparaíso,20,1
CLI-01355,43,12,197573,0.89,0,ThinkPad Business,Biobío,98,1
CLI-01356,32,5,78879,2.54,0,Laptops Vintage,Araucanía,64,0
CLI-01357,22,52,55905,1.03,1,ThinkPad Business,Metropolitana,36,1
CLI-01358,18,19,220460,0.28,0,Tarjetas Gráficas,Antofagasta,36,1
CLI-01359,26,8,95722,0.85,2,Mini PCs / SBC,Antofagasta,67,0
CLI-01360,53,13,91441,1.82,1,Mini PCs / SBC,Araucanía,37,1
CLI-01361,32,36,114385,1.08,0,Tarjetas Gráficas,Metropolitana,97,0
CLI-01362,53,11,80729,0.96,0,Laptops Compactas,Metropolitana,65,1
CLI-01363,24,6,174348,0.52,0,ThinkPad Business,Biobío,47,1
CLI-01364,24,4,120728,0.1,2,ThinkPad Business,Araucanía,5,1
CLI-01365,42,23,156380,0.97,1,Laptops Vintage,Biobío,57,1
CLI-01366,28,14,281854,0.31,1,Laptops Vintage,Antofagasta,16,1
CLI-01367,37,18,104172,0.43,0,Mini PCs / SBC,Metropolitana,7,0
CLI-01368,24,4,252388,0.17,1,Laptops Compactas,Biobío,2,1
CLI-01369,26,13,308777,0.36,1,ThinkPad Business,Biobío,25,0
CLI-01370,35,16,84970,0.6,1,Laptops Compactas,Araucanía,18,1
CLI-01371,39,22,197478,1.23,1,ThinkPad Business,Biobío,40,1
CLI-01372,42,98,102692,1.38,1,Mini PCs / SBC,Metropolitana,24,0
CLI-01373,26,11,224619,0.56,0,Laptops Compactas,Biobío,13,1
CLI-01374,34,42,77155,0.29,1,Laptops Vintage,Biobío,56,1
CLI-01375,37,54,218104,0.61,0,ThinkPad Business,Biobío,42,1
CLI-01376,28,19,261413,1.47,1,Laptops Compactas,Araucanía,34,1
CLI-01377,34,63,600000,1.08,0,Laptops Vintage,Metropolitana,33,1
CLI-01378,42,18,190204,0.58,0,Laptops Vintage,Araucanía,122,0
CLI-01379,38,11,76434,0.3,0,Laptops Vintage,Valparaíso,38,1
CLI-01380,32,9,84155,0.81,1,Laptops Vintage,Metropolitana,51,0
CLI-01381,20,50,46928,0.18,2,Laptops Vintage,Araucanía,12,1
CLI-01382,26,37,283484,0.89,0,Tarjetas Gráficas,Metropolitana,20,1
CLI-01383,37,36,133437,0.1,1,Laptops Compactas,Metropolitana,8,1
CLI-01384,51,27,72269,0.68,0,Laptops Compactas,Antofagasta,1,0
CLI-01385,22,48,44719,4.58,0,Laptops Compactas,Araucanía,62,1
CLI-01386,61,20,363127,1.06,0,Laptops Vintage,Biobío,113,1
CLI-01387,28,49,166877,0.95,0,ThinkPad Business,Araucanía,20,0
CLI-01388,29,89,121587,0.22,0,Mini PCs / SBC,Antofagasta,81,1
CLI-01389,27,6,104285,1.71,1,Laptops Vintage,Biobío,50,1
CLI-01390,28,9,105657,0.28,0,Mini PCs / SBC,Biobío,36,1
CLI-01391,47,62,134931,0.43,2,Tarjetas Gráficas,Metropolitana,14,1
CLI-01392,23,9,372732,0.28,2,Mini PCs / SBC,Valparaíso,70,1
CLI-01393,37,8,336750,1.84,0,Mini PCs / SBC,Valparaíso,93,1
CLI-01394,31,24,119775,1.19,0,ThinkPad Business,Metropolitana,138,0
CLI-01395,29,13,261568,0.17,1,Laptops Compactas,Biobío,12,1
CLI-01396,18,29,75963,0.1,1,ThinkPad Business,Metropolitana,17,0
CLI-01397,22,61,117628,1.01,0,Laptops Compactas,Antofagasta,18,1
CLI-01398,25,8,192463,0.53,1,Tarjetas Gráficas,Metropolitana,31,1
CLI-01399,35,27,263595,0.17,0,Tarjetas Gráficas,Antofagasta,186,1
CLI-01400,25,5,131928,0.19,0,Tarjetas Gráficas,Biobío,6,0
CLI-01401,38,18,163004,0.18,0,Laptops Compactas,Metropolitana,192,1
CLI-01402,26,68,100628,0.1,1,Laptops Compactas,Biobío,35,1
CLI-01403,36,35,80114,0.46,0,Tarjetas Gráficas,Biobío,7,1
CLI-01404,26,6,120422,0.49,0,Tarjetas Gráficas,Biobío,24,0
CLI-01405,35,11,73660,0.74,0,ThinkPad Business,Metropolitana,2,1
CLI-01406,44,9,19766,1.04,1,Tarjetas Gráficas,Metropolitana,3,1
CLI-01407,40,30,109160,0.1,2,Tarjetas Gráficas,Araucanía,152,1
CLI-01408,33,25,386719,0.28,1,ThinkPad Business,Metropolitana,2,1
CLI-01409,42,3,279666,0.61,2,Mini PCs / SBC,Valparaíso,12,0
CLI-01410,27,43,282071,0.68,0,ThinkPad Business,Valparaíso,33,1
CLI-01411,40,11,164926,1.0,1,Laptops Compactas,Metropolitana,48,1
CLI-01412,18,34,150169,0.38,0,Laptops Compactas,Metropolitana,61,1
CLI-01413,31,22,218174,2.47,2,Tarjetas Gráficas,Metropolitana,26,1
CLI-01414,26,19,65464,2.2,1,Laptops Compactas,Valparaíso,13,1
CLI-01415,31,65,50093,0.26,0,Mini PCs / SBC,Antofagasta,38,1
CLI-01416,54,12,102630,0.16,2,Laptops Vintage,Metropolitana,3,0
CLI-01417,41,29,126920,2.36,0,Laptops Compactas,Metropolitana,85,1
CLI-01418,31,4,52100,0.1,3,Laptops Vintage,Biobío,67,1
CLI-01419,36,15,34342,1.58,0,Laptops Compactas,Metropolitana,51,1
CLI-01420,32,12,394485,0.55,1,ThinkPad Business,Araucanía,19,1
CLI-01421,25,16,124135,0.13,1,Laptops Vintage,Metropolitana,58,1
CLI-01422,35,24,169562,0.31,0,Tarjetas Gráficas,Valparaíso,47,1
CLI-01423,43,34,183661,0.95,1,Tarjetas Gráficas,Biobío,96,0
CLI-01424,26,7,130873,2.22,0,Laptops Vintage,Metropolitana,149,0
CLI-01425,18,42,145944,0.21,0,Tarjetas Gráficas,Metropolitana,12,1
CLI-01426,18,14,205489,1.06,0,ThinkPad Business,Valparaíso,45,1
CLI-01427,30,23,17245,0.93,0,Laptops Vintage,Biobío,18,1
CLI-01428,42,15,118219,0.64,0,Mini PCs / SBC,Metropolitana,15,1
CLI-01429,24,3,292480,0.71,1,Laptops Vintage,Antofagasta,9,1
CLI-01430,26,26,140210,3.63,1,Laptops Compactas,Biobío,58,1
CLI-01431,18,18,63559,1.28,0,ThinkPad Business,Metropolitana,40,1
CLI-01432,40,52,150745,1.19,1,Laptops Vintage,Antofagasta,18,1
CLI-01433,34,16,271140,1.01,3,Laptops Compactas,Metropolitana,70,0
CLI-01434,43,42,270236,0.79,1,Laptops Vintage,Biobío,4,1
CLI-01435,36,26,147023,1.68,0,ThinkPad Business,Metropolitana,1,1
CLI-01436,26,4,224591,1.65,1,ThinkPad Business,Araucanía,50,1
CLI-01437,37,39,60584,0.52,0,Tarjetas Gráficas,Metropolitana,25,1
CLI-01438,23,8,70042,0.84,1,Mini PCs / SBC,Biobío,8,1
CLI-01439,45,32,255789,0.87,0,ThinkPad Business,Metropolitana,105,1
CLI-01440,31,54,280837,0.1,1,Laptops Compactas,Metropolitana,12,1
CLI-01441,21,32,55641,0.19,0,Mini PCs / SBC,Metropolitana,46,1
CLI-01442,41,7,191905,0.1,0,Tarjetas Gráficas,Metropolitana,53,0
CLI-01443,34,40,31684,0.72,0,ThinkPad Business,Metropolitana,2,1
CLI-01444,38,3,233126,0.63,0,Laptops Vintage,Antofagasta,22,1
CLI-01445,41,84,259551,0.51,0,ThinkPad Business,Metropolitana,4,1
CLI-01446,50,20,67542,0.89,0,Tarjetas Gráficas,Araucanía,14,1
CLI-01447,29,27,101425,2.58,0,Mini PCs / SBC,Valparaíso,26,1
CLI-01448,19,3,111612,0.23,0,Laptops Compactas,Araucanía,13,1
CLI-01449,21,9,288388,0.76,1,Mini PCs / SBC,Valparaíso,44,1
CLI-01450,45,3,198193,0.1,0,Mini PCs / SBC,Biobío,2,1
CLI-01451,20,81,284939,1.56,0,Tarjetas Gráficas,Metropolitana,2,1
CLI-01452,38,24,148009,0.17,1,Mini PCs / SBC,Metropolitana,88,1
CLI-01453,37,5,256762,0.92,0,Laptops Compactas,Metropolitana,18,1
CLI-01454,33,22,119971,0.17,1,Laptops Compactas,Valparaíso,1,1
CLI-01455,18,57,127830,1.03,1,Tarjetas Gráficas,Valparaíso,67,1
CLI-01456,22,73,77135,1.28,1,ThinkPad Business,Metropolitana,4,1
CLI-01457,34,38,156232,0.66,0,Laptops Vintage,Metropolitana,1,1
CLI-01458,22,20,384283,1.55,2,Laptops Vintage,Biobío,5,1
CLI-01459,38,11,61736,0.19,0,ThinkPad Business,Valparaíso,41,1
CLI-01460,34,14,84975,3.28,1,ThinkPad Business,Metropolitana,37,1
CLI-01461,27,21,297619,1.44,0,Laptops Compactas,Metropolitana,11,1
CLI-01462,18,24,90137,1.12,1,Tarjetas Gráficas,Biobío,54,1
CLI-01463,58,16,153492,0.1,1,Tarjetas Gráficas,Valparaíso,1,1
CLI-01464,25,3,65730,0.21,0,Tarjetas Gráficas,Metropolitana,2,1
CLI-01465,37,18,141988,0.5,0,Mini PCs / SBC,Metropolitana,38,1
CLI-01466,38,18,137225,0.84,0,Laptops Vintage,Metropolitana,27,1
CLI-01467,35,24,45992,1.0,2,ThinkPad Business,Valparaíso,11,0
CLI-01468,25,27,93300,1.21,0,Tarjetas Gráficas,Biobío,1,1
CLI-01469,45,57,502302,0.65,1,Laptops Compactas,Valparaíso,7,1
CLI-01470,47,39,245658,0.49,0,Tarjetas Gráficas,Biobío,181,1
